name_model,classifier,run,task,accuracy,sensitivity,specificity,precision,recall,f1,kappa
RandomForestClassifier_18_12,RandomForestClassifier,18,12,0.5681818181818182,0.5217391304347826,0.6190476190476191,0.6,0.5217391304347826,0.5581395348837209,0.13991769547325122
RandomForestClassifier_19_12,RandomForestClassifier,19,12,0.6363636363636364,0.8695652173913043,0.38095238095238093,0.6060606060606061,0.8695652173913043,0.7142857142857143,0.2558139534883721
RandomForestClassifier_20_12,RandomForestClassifier,20,12,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
LogisticRegression_1_12,LogisticRegression,1,12,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8695652173913043,0.8163265306122449,0.5874999999999999
LogisticRegression_2_12,LogisticRegression,2,12,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
LogisticRegression_3_12,LogisticRegression,3,12,0.7045454545454546,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.723404255319149,0.40663900414937776
LogisticRegression_4_12,LogisticRegression,4,12,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
LogisticRegression_5_12,LogisticRegression,5,12,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
LogisticRegression_6_12,LogisticRegression,6,12,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
LogisticRegression_7_12,LogisticRegression,7,12,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
LogisticRegression_8_12,LogisticRegression,8,12,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
LogisticRegression_9_12,LogisticRegression,9,12,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
LogisticRegression_10_12,LogisticRegression,10,12,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
LogisticRegression_11_12,LogisticRegression,11,12,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
LogisticRegression_12_12,LogisticRegression,12,12,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
LogisticRegression_13_12,LogisticRegression,13,12,0.75,0.6086956521739131,0.9047619047619048,0.875,0.6086956521739131,0.717948717948718,0.5061224489795919
LogisticRegression_14_12,LogisticRegression,14,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
LogisticRegression_15_12,LogisticRegression,15,12,0.7045454545454546,0.7391304347826086,0.6666666666666666,0.7083333333333334,0.7391304347826086,0.723404255319149,0.40663900414937776
LogisticRegression_16_12,LogisticRegression,16,12,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
LogisticRegression_17_12,LogisticRegression,17,12,0.6363636363636364,0.5652173913043478,0.7142857142857143,0.6842105263157895,0.5652173913043478,0.6190476190476191,0.27720739219712526
LogisticRegression_18_12,LogisticRegression,18,12,0.5227272727272727,0.4782608695652174,0.5714285714285714,0.55,0.4782608695652174,0.5116279069767442,0.04938271604938277
LogisticRegression_19_12,LogisticRegression,19,12,0.5909090909090909,0.6521739130434783,0.5238095238095238,0.6,0.6521739130434783,0.6250000000000001,0.17671517671517675
LogisticRegression_20_12,LogisticRegression,20,12,0.7045454545454546,0.6956521739130435,0.7142857142857143,0.7272727272727273,0.6956521739130435,0.711111111111111,0.40909090909090917
KNeighborsClassifier_1_12,KNeighborsClassifier,1,12,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
KNeighborsClassifier_2_12,KNeighborsClassifier,2,12,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
KNeighborsClassifier_3_12,KNeighborsClassifier,3,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
KNeighborsClassifier_4_12,KNeighborsClassifier,4,12,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
KNeighborsClassifier_5_12,KNeighborsClassifier,5,12,0.7727272727272727,0.5652173913043478,1.0,1.0,0.5652173913043478,0.7222222222222222,0.5537525354969574
KNeighborsClassifier_6_12,KNeighborsClassifier,6,12,0.6818181818181818,0.4782608695652174,0.9047619047619048,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.3752535496957402
KNeighborsClassifier_7_12,KNeighborsClassifier,7,12,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
KNeighborsClassifier_8_12,KNeighborsClassifier,8,12,0.5227272727272727,0.30434782608695654,0.7619047619047619,0.5833333333333334,0.30434782608695654,0.4,0.06477732793522267
KNeighborsClassifier_9_12,KNeighborsClassifier,9,12,0.6136363636363636,0.30434782608695654,0.9523809523809523,0.875,0.30434782608695654,0.4516129032258065,0.2489959839357429
KNeighborsClassifier_10_12,KNeighborsClassifier,10,12,0.6136363636363636,0.391304347826087,0.8571428571428571,0.75,0.391304347826087,0.5142857142857143,0.24291497975708506
KNeighborsClassifier_11_12,KNeighborsClassifier,11,12,0.6363636363636364,0.43478260869565216,0.8571428571428571,0.7692307692307693,0.43478260869565216,0.5555555555555555,0.28600405679513174
KNeighborsClassifier_12_12,KNeighborsClassifier,12,12,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
KNeighborsClassifier_13_12,KNeighborsClassifier,13,12,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
KNeighborsClassifier_14_12,KNeighborsClassifier,14,12,0.6363636363636364,0.4782608695652174,0.8095238095238095,0.7333333333333333,0.4782608695652174,0.5789473684210527,0.2830957230142566
KNeighborsClassifier_15_12,KNeighborsClassifier,15,12,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
KNeighborsClassifier_16_12,KNeighborsClassifier,16,12,0.6363636363636364,0.43478260869565216,0.8571428571428571,0.7692307692307693,0.43478260869565216,0.5555555555555555,0.28600405679513174
KNeighborsClassifier_17_12,KNeighborsClassifier,17,12,0.6363636363636364,0.5652173913043478,0.7142857142857143,0.6842105263157895,0.5652173913043478,0.6190476190476191,0.27720739219712526
KNeighborsClassifier_18_12,KNeighborsClassifier,18,12,0.5454545454545454,0.43478260869565216,0.6666666666666666,0.5882352941176471,0.43478260869565216,0.5,0.10020449897750495
KNeighborsClassifier_19_12,KNeighborsClassifier,19,12,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
KNeighborsClassifier_20_12,KNeighborsClassifier,20,12,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
LinearDiscriminantAnalysis_1_12,LinearDiscriminantAnalysis,1,12,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
LinearDiscriminantAnalysis_2_12,LinearDiscriminantAnalysis,2,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
LinearDiscriminantAnalysis_3_12,LinearDiscriminantAnalysis,3,12,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
LinearDiscriminantAnalysis_4_12,LinearDiscriminantAnalysis,4,12,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
LinearDiscriminantAnalysis_5_12,LinearDiscriminantAnalysis,5,12,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
LinearDiscriminantAnalysis_6_12,LinearDiscriminantAnalysis,6,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
LinearDiscriminantAnalysis_7_12,LinearDiscriminantAnalysis,7,12,0.6363636363636364,0.6956521739130435,0.5714285714285714,0.64,0.6956521739130435,0.6666666666666666,0.26819126819126815
LinearDiscriminantAnalysis_8_12,LinearDiscriminantAnalysis,8,12,0.6136363636363636,0.34782608695652173,0.9047619047619048,0.8,0.34782608695652173,0.48484848484848486,0.24596774193548382
LinearDiscriminantAnalysis_9_12,LinearDiscriminantAnalysis,9,12,0.6818181818181818,0.5652173913043478,0.8095238095238095,0.7647058823529411,0.5652173913043478,0.65,0.3701431492842534
LinearDiscriminantAnalysis_10_12,LinearDiscriminantAnalysis,10,12,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
LinearDiscriminantAnalysis_11_12,LinearDiscriminantAnalysis,11,12,0.5454545454545454,0.391304347826087,0.7142857142857143,0.6,0.391304347826087,0.47368421052631576,0.1038696537678207
LinearDiscriminantAnalysis_12_12,LinearDiscriminantAnalysis,12,12,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
LinearDiscriminantAnalysis_13_12,LinearDiscriminantAnalysis,13,12,0.7045454545454546,0.5217391304347826,0.9047619047619048,0.8571428571428571,0.5217391304347826,0.6486486486486486,0.41869918699187
LinearDiscriminantAnalysis_14_12,LinearDiscriminantAnalysis,14,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
LinearDiscriminantAnalysis_15_12,LinearDiscriminantAnalysis,15,12,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
LinearDiscriminantAnalysis_16_12,LinearDiscriminantAnalysis,16,12,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
LinearDiscriminantAnalysis_17_12,LinearDiscriminantAnalysis,17,12,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
LinearDiscriminantAnalysis_18_12,LinearDiscriminantAnalysis,18,12,0.5,0.4782608695652174,0.5238095238095238,0.5238095238095238,0.4782608695652174,0.5,0.0020618556701031414
LinearDiscriminantAnalysis_19_12,LinearDiscriminantAnalysis,19,12,0.5681818181818182,0.6086956521739131,0.5238095238095238,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.1327800829875521
LinearDiscriminantAnalysis_20_12,LinearDiscriminantAnalysis,20,12,0.6818181818181818,0.5652173913043478,0.8095238095238095,0.7647058823529411,0.5652173913043478,0.65,0.3701431492842534
GaussianNB_1_12,GaussianNB,1,12,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
GaussianNB_2_12,GaussianNB,2,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
GaussianNB_3_12,GaussianNB,3,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
GaussianNB_4_12,GaussianNB,4,12,0.7045454545454546,0.5217391304347826,0.9047619047619048,0.8571428571428571,0.5217391304347826,0.6486486486486486,0.41869918699187
GaussianNB_5_12,GaussianNB,5,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
GaussianNB_6_12,GaussianNB,6,12,0.6363636363636364,0.43478260869565216,0.8571428571428571,0.7692307692307693,0.43478260869565216,0.5555555555555555,0.28600405679513174
GaussianNB_7_12,GaussianNB,7,12,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
GaussianNB_8_12,GaussianNB,8,12,0.5909090909090909,0.34782608695652173,0.8571428571428571,0.7272727272727273,0.34782608695652173,0.4705882352941176,0.20000000000000004
GaussianNB_9_12,GaussianNB,9,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
GaussianNB_10_12,GaussianNB,10,12,0.6590909090909091,0.4782608695652174,0.8571428571428571,0.7857142857142857,0.4782608695652174,0.5945945945945946,0.32926829268292673
GaussianNB_11_12,GaussianNB,11,12,0.5681818181818182,0.391304347826087,0.7619047619047619,0.6428571428571429,0.391304347826087,0.4864864864864865,0.1504065040650407
GaussianNB_12_12,GaussianNB,12,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
GaussianNB_13_12,GaussianNB,13,12,0.7045454545454546,0.4782608695652174,0.9523809523809523,0.9166666666666666,0.4782608695652174,0.6285714285714286,0.42105263157894746
GaussianNB_14_12,GaussianNB,14,12,0.6590909090909091,0.4782608695652174,0.8571428571428571,0.7857142857142857,0.4782608695652174,0.5945945945945946,0.32926829268292673
GaussianNB_15_12,GaussianNB,15,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
GaussianNB_16_12,GaussianNB,16,12,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
GaussianNB_17_12,GaussianNB,17,12,0.6818181818181818,0.5652173913043478,0.8095238095238095,0.7647058823529411,0.5652173913043478,0.65,0.3701431492842534
GaussianNB_18_12,GaussianNB,18,12,0.5454545454545454,0.391304347826087,0.7142857142857143,0.6,0.391304347826087,0.47368421052631576,0.1038696537678207
GaussianNB_19_12,GaussianNB,19,12,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
GaussianNB_20_12,GaussianNB,20,12,0.7272727272727273,0.5652173913043478,0.9047619047619048,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.46232179226069253
SVC_1_12,SVC,1,12,0.7954545454545454,0.8260869565217391,0.7619047619047619,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.5892116182572614
SVC_2_12,SVC,2,12,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
SVC_3_12,SVC,3,12,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
SVC_4_12,SVC,4,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
SVC_5_12,SVC,5,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
SVC_6_12,SVC,6,12,0.75,0.6086956521739131,0.9047619047619048,0.875,0.6086956521739131,0.717948717948718,0.5061224489795919
SVC_7_12,SVC,7,12,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
SVC_8_12,SVC,8,12,0.6136363636363636,0.34782608695652173,0.9047619047619048,0.8,0.34782608695652173,0.48484848484848486,0.24596774193548382
SVC_9_12,SVC,9,12,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
SVC_10_12,SVC,10,12,0.5909090909090909,0.43478260869565216,0.7619047619047619,0.6666666666666666,0.43478260869565216,0.5263157894736841,0.19348268839103877
SVC_11_12,SVC,11,12,0.5454545454545454,0.34782608695652173,0.7619047619047619,0.6153846153846154,0.34782608695652173,0.4444444444444444,0.10750507099391463
SVC_12_12,SVC,12,12,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
SVC_13_12,SVC,13,12,0.6590909090909091,0.391304347826087,0.9523809523809523,0.9,0.391304347826087,0.5454545454545454,0.3346774193548386
SVC_14_12,SVC,14,12,0.6590909090909091,0.4782608695652174,0.8571428571428571,0.7857142857142857,0.4782608695652174,0.5945945945945946,0.32926829268292673
SVC_15_12,SVC,15,12,0.6818181818181818,0.4782608695652174,0.9047619047619048,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.3752535496957402
SVC_16_12,SVC,16,12,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
SVC_17_12,SVC,17,12,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
SVC_18_12,SVC,18,12,0.4772727272727273,0.391304347826087,0.5714285714285714,0.5,0.391304347826087,0.4390243902439025,-0.03688524590163933
SVC_19_12,SVC,19,12,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
SVC_20_12,SVC,20,12,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
